time,dev1,dev2,connection
129677.0,8,16,up
129702.0,9,25,up
129703.0,17,39,up
129705.0,16,30,up
129719.0,6,47,up
129765.0,8,30,up
129768.0,3,73,up
129779.0,6,47,up
129781.0,32,72,up
129795.0,27,76,up
129801.0,7,13,up
129822.0,9,25,up
129823.0,23,72,up
129841.0,11,46,up
129842.0,17,28,up
129848.0,10,77,up
129853.0,12,17,up
129871.0,23,32,up
129871.0,32,72,up
129880.0,18,34,up
129882.0,9,25,up
129885.0,16,30,up
129885.0,8,16,up
129919.0,4,10,up
129942.0,9,25,up
129944.0,23,32,up
129944.0,23,72,up
129944.0,56,57,up
129950.0,7,43,up
129951.0,12,17,up
129973.0,23,32,up
129990.0,28,38,up
129990.0,28,39,up
129998.0,10,77,up
129998.0,4,77,up
129999.0,27,76,up
130010.0,7,43,up
130019.0,6,47,up
130032.0,9,25,up
130033.0,23,32,up
130033.0,23,72,up
130035.0,8,16,up
130039.0,3,73,up
130052.0,32,72,up
130063.0,23,32,up
130065.0,27,76,up
130102.0,12,28,up
130102.0,12,38,up
130102.0,12,39,up
130110.0,17,28,up
130123.0,9,25,up
130127.0,16,30,up
130141.0,11,46,up
130141.0,13,43,up
130155.0,8,30,up
130171.0,11,48,up
130182.0,9,25,up
130184.0,17,28,up
130201.0,23,32,up
130201.0,28,38,up
130201.0,28,39,up
130212.0,11,48,up
130215.0,9,25,up
130229.0,6,47,up
130244.0,17,28,up
130244.0,17,38,up
130244.0,17,39,up
130245.0,9,25,up
130269.0,10,77,up
130269.0,27,76,up
130275.0,9,25,up
130276.0,8,16,up
130292.0,32,72,up
130305.0,16,30,up
130305.0,8,30,up
130305.0,9,25,up
130321.0,11,46,up
130333.0,11,48,up
130335.0,9,25,up
130336.0,8,30,up
130341.0,56,57,up
130350.0,17,28,up
130367.0,8,16,up
130368.0,4,10,up
130379.0,6,47,up
130380.0,17,28,up
130388.0,10,77,up
130388.0,4,77,up
130393.0,46,48,up
130415.0,56,57,up
130428.0,4,77,up
130442.0,32,72,up
130454.0,17,38,up
130461.0,12,17,up
130480.0,18,34,up
130486.0,8,30,up
130492.0,56,57,up
130513.0,11,48,up
130516.0,8,16,up
130521.0,12,17,up
130531.0,11,46,up
130544.0,17,28,up
130544.0,17,38,up
130547.0,8,16,up
130548.0,4,10,up
130565.0,56,57,up
130569.0,27,76,up
130582.0,12,17,up
130592.0,32,72,up
130602.0,9,25,up
130603.0,11,48,up
130629.0,10,77,up
130632.0,9,25,up
130636.0,8,16,up
130641.0,12,28,up
130641.0,12,38,up
130649.0,17,28,up
130651.0,11,48,up
130652.0,23,32,up
130662.0,9,25,up
130682.0,11,46,up
130682.0,13,43,up
130689.0,4,77,up
130694.0,23,72,up
130701.0,12,39,up
130719.0,27,76,up
130730.0,7,13,up
130730.0,7,43,up
130739.0,6,47,up
130752.0,9,25,up
130753.0,23,32,up
130770.0,28,38,up
130770.0,28,39,up
130773.0,32,72,up
130783.0,11,48,up
130784.0,17,38,up
130784.0,17,39,up
130816.0,8,16,up
130831.0,11,48,up
130839.0,10,77,up
130842.0,16,30,up
130842.0,8,30,up
130843.0,9,25,up
130846.0,27,76,up
130861.0,11,46,up
130861.0,11,48,up
130872.0,9,25,up
130876.0,8,16,up
130879.0,3,73,up
130892.0,23,32,up
130903.0,11,48,up
130930.0,18,34,up
130933.0,46,48,up
130934.0,23,32,up
130935.0,27,76,up
130949.0,6,36,up
130951.0,11,48,up
131012.0,13,43,up
131042.0,11,46,up
131069.0,6,36,up
131069.0,6,47,up
131081.0,11,48,up
131086.0,8,16,up
131115.0,23,32,up
131117.0,9,25,up
131145.0,17,38,up
131145.0,17,39,up
131163.0,32,72,up
131190.0,17,28,up
131192.0,11,46,up
131193.0,23,32,up
131200.0,18,34,up
131200.0,18,74,up
131220.0,17,28,up
131235.0,23,32,up
131266.0,8,16,up
131267.0,16,30,up
131283.0,11,46,up
131301.0,56,57,up
131313.0,32,72,up
131328.0,8,16,up
131351.0,18,34,up
131351.0,18,74,up
131359.0,3,73,up
131369.0,6,47,up
131373.0,23,32,up
131386.0,8,16,up
131419.0,8,16,up
131433.0,56,57,up
131439.0,10,77,up
131440.0,18,34,up
131445.0,23,32,up
131445.0,23,72,up
131477.0,9,25,up
131481.0,12,38,up
131509.0,8,16,up
131523.0,11,46,up
131523.0,11,48,up
131523.0,56,57,up
131535.0,12,17,up
131535.0,17,38,up
131535.0,17,39,up
131565.0,22,27,up
131566.0,8,16,up
131567.0,9,25,up
131583.0,11,46,up
131589.0,10,77,up
131595.0,23,72,up
131596.0,8,30,up
131610.0,28,38,up
131616.0,14,78,up
131620.0,18,74,up
131641.0,28,39,up
131653.0,9,25,up
131655.0,17,39,up
131655.0,23,32,up
131657.0,22,51,up
131674.0,36,47,up
131680.0,46,48,up
131683.0,9,25,up
131687.0,8,16,up
131687.0,8,30,up
131711.0,18,74,up
131713.0,9,25,up
131715.0,23,72,up
131731.0,17,28,up
131733.0,11,46,up
131733.0,11,48,up
131740.0,10,77,up
131747.0,8,16,up
131762.0,28,38,up
131773.0,19,76,up
131775.0,23,32,up
131777.0,22,51,up
131793.0,32,72,up
131803.0,9,25,up
131805.0,23,32,up
131808.0,8,16,up
131811.0,12,17,up
131811.0,12,28,up
131811.0,12,38,up
131821.0,28,39,up
131830.0,11,48,up
131833.0,9,25,up
131837.0,22,42,up
131837.0,8,30,up
131838.0,8,16,up
131839.0,3,73,up
131860.0,11,48,up
131860.0,18,74,up
131860.0,46,48,up
131869.0,8,16,up
131897.0,9,25,up
131919.0,10,77,up
131950.0,18,34,up
131980.0,10,77,up
131989.0,3,73,up
132003.0,17,28,up
132010.0,46,48,up
132017.0,19,22,up
132047.0,19,22,up
132091.0,28,39,up
132100.0,18,34,up
132100.0,46,48,up
132107.0,22,51,up
132110.0,3,73,up
132124.0,28,38,up
132135.0,23,72,up
132153.0,11,46,up
132153.0,11,48,up
132153.0,23,32,up
132153.0,32,72,up
132167.0,22,51,up
132209.0,21,32,up
132211.0,17,28,up
132222.0,19,42,up
132241.0,17,28,up
132253.0,19,51,up
132270.0,6,47,up
132273.0,11,46,up
132279.0,10,77,up
132301.0,28,39,up
132310.0,46,48,up
132330.0,6,36,up
132342.0,19,42,up
132349.0,3,73,up
132363.0,11,46,up
132400.0,18,34,up
132400.0,18,74,up
132400.0,46,48,up
132404.0,9,25,up
132407.0,22,51,up
132408.0,8,16,up
132420.0,6,36,up
132421.0,28,39,up
132429.0,4,77,up
132432.0,19,42,up
132432.0,19,51,up
132437.0,9,25,up
132439.0,4,10,up
132450.0,6,47,up
132451.0,17,28,up
132460.0,18,34,up
132467.0,22,51,up
132483.0,11,46,up
132492.0,19,51,up
132495.0,17,38,up
132495.0,17,39,up
132497.0,9,25,up
132499.0,3,73,up
132519.0,10,77,up
132529.0,8,16,up
132545.0,36,47,up
132549.0,4,77,up
132552.0,19,42,up
132557.0,22,51,up
132579.0,4,77,up
132582.0,19,22,up
132600.0,6,36,up
132611.0,46,48,up
132612.0,19,42,up
132617.0,9,25,up
132630.0,6,47,up
132649.0,4,10,up
132662.0,28,38,up
132662.0,28,39,up
132669.0,10,77,up
132674.0,9,25,up
132695.0,6,36,up
132700.0,4,77,up
132707.0,8,16,up
132723.0,11,48,up
132725.0,36,47,up
132739.0,3,73,up
132739.0,4,10,up
132739.0,4,77,up
132767.0,19,22,up
132767.0,22,42,up
132780.0,6,47,up
132782.0,28,38,up
132820.0,10,77,up
132820.0,4,77,up
132824.0,9,25,up
132857.0,19,22,up
132885.0,17,28,up
132910.0,46,48,up
132912.0,19,51,up
132919.0,4,10,up
132919.0,4,77,up
132930.0,6,47,up
132947.0,8,16,up
133007.0,22,51,up
133030.0,10,77,up
133030.0,4,77,up
133032.0,19,51,up
133037.0,8,16,up
133038.0,19,22,up
133050.0,6,47,up
133051.0,28,38,up
133051.0,28,39,up
133055.0,6,36,up
133069.0,3,73,up
133091.0,46,48,up
133100.0,4,10,up
133122.0,19,42,up
133125.0,23,72,up
133141.0,28,38,up
133145.0,6,36,up
133152.0,19,51,up
133180.0,10,77,up
133180.0,18,74,up
133214.0,16,30,up
133215.0,23,72,up
133216.0,8,16,up
133231.0,6,36,up
133235.0,36,47,up
133247.0,22,42,up
133247.0,22,51,up
133247.0,9,25,up
133277.0,8,16,up
133277.0,9,25,up
133291.0,6,36,up
133295.0,36,47,up
133300.0,18,74,up
133302.0,19,51,up
133325.0,6,36,up
133367.0,8,16,up
133379.0,21,32,up
133392.0,19,42,up
133410.0,23,32,up
133414.0,13,43,up
133427.0,23,72,up
133433.0,12,17,up
133507.0,13,43,up
133512.0,19,22,up
133512.0,19,51,up
133516.0,17,28,up
133522.0,7,20,up
133531.0,6,47,up
133532.0,12,28,up
133540.0,46,48,up
133547.0,8,16,up
133552.0,7,43,up
133560.0,21,32,up
133563.0,7,13,up
133570.0,10,77,up
133572.0,19,22,up
133575.0,27,76,up
133580.0,3,73,up
133584.0,12,17,up
133593.0,7,13,up
133602.0,19,42,up
133604.0,8,30,up
133623.0,11,46,up
133630.0,11,48,up
133642.0,7,20,up
133643.0,12,17,up
133661.0,18,74,up
133662.0,19,51,up
133668.0,8,16,up
133673.0,12,39,up
133683.0,17,28,up
133698.0,19,22,up
133726.0,12,17,up
133728.0,22,51,up
133731.0,3,73,up
133743.0,13,20,up
133744.0,56,57,up
133757.0,9,25,up
133771.0,6,47,up
133783.0,13,43,up
133783.0,19,51,up
133786.0,12,17,up
133786.0,17,28,up
133787.0,9,25,up
133792.0,3,73,up
133792.0,7,20,up
133802.0,12,28,up
133804.0,11,46,up
133804.0,11,48,up
133818.0,8,30,up
133843.0,19,22,up
133843.0,19,51,up
133844.0,9,25,up
133851.0,3,73,up
133852.0,7,43,up
133861.0,6,47,up
133862.0,28,38,up
133862.0,28,39,up
133863.0,7,13,up
133873.0,19,42,up
133879.0,8,16,up
133882.0,7,43,up
133904.0,8,30,up
133907.0,9,25,up
133908.0,22,51,up
133925.0,36,47,up
133925.0,6,36,up
133935.0,27,76,up
133952.0,28,38,up
133960.0,46,48,up
133990.0,10,77,up
133991.0,18,74,up
133994.0,16,30,up
133994.0,19,42,up
133994.0,19,51,up
133996.0,17,28,up
133996.0,23,32,up
134040.0,32,72,up
134041.0,6,47,up
134043.0,11,48,up
134045.0,6,36,up
134054.0,19,22,up
134054.0,19,51,up
134056.0,23,72,up
134063.0,7,43,up
134080.0,10,77,up
134084.0,16,30,up
134087.0,9,25,up
134092.0,7,43,up
134102.0,28,38,up
134102.0,28,39,up
134121.0,3,73,up
134140.0,46,48,up
134146.0,12,17,up
134178.0,16,30,up
134196.0,36,47,up
134196.0,6,36,up
134204.0,19,42,up
134204.0,19,51,up
134205.0,9,25,up
134207.0,22,51,up
134230.0,10,77,up
134237.0,9,25,up
134242.0,7,13,up
134260.0,4,77,up
134261.0,46,48,up
134264.0,19,22,up
134264.0,19,51,up
134268.0,16,30,up
134268.0,8,16,up
134283.0,28,39,up
134294.0,8,30,up
134300.0,4,10,up
134310.0,21,32,up
134310.0,21,72,up
134323.0,19,51,up
134328.0,8,30,up
134340.0,21,23,up
134352.0,11,48,up
134353.0,19,42,up
134358.0,8,16,up
134372.0,28,38,up
134380.0,10,77,up
134380.0,4,77,up
134387.0,22,42,up
134387.0,22,51,up
134388.0,16,30,up
134391.0,3,73,up
134400.0,23,32,up
134403.0,11,48,up
134445.0,27,76,up
134446.0,12,17,up
134447.0,22,42,up
134448.0,8,30,up
134450.0,4,10,up
134461.0,6,47,up
134462.0,28,39,up
134474.0,19,51,up
134477.0,9,25,up
134504.0,19,22,up
134504.0,19,42,up
134506.0,17,28,up
134507.0,22,51,up
134533.0,19,51,up
134538.0,8,16,up
134551.0,6,47,up
134560.0,10,77,up
134565.0,9,25,up
134567.0,19,22,up
134567.0,22,51,up
134582.0,12,28,up
134620.0,10,77,up
134631.0,3,73,up
134634.0,12,17,up
134654.0,16,30,up
134654.0,19,51,up
134658.0,9,25,up
134660.0,4,77,up
134663.0,12,17,up
134663.0,12,28,up
134663.0,56,66,up
134674.0,11,46,up
134680.0,10,77,up
134682.0,18,74,up
134700.0,32,72,up
134702.0,28,38,up
134702.0,28,39,up
134713.0,19,42,up
134714.0,8,30,up
134721.0,4,10,up
134731.0,6,47,up
134735.0,36,50,up
134748.0,9,25,up
134763.0,12,28,up
134772.0,11,48,up
134774.0,16,30,up
134778.0,22,42,up
134791.0,6,47,up
134805.0,9,25,up
134808.0,22,51,up
134862.0,18,74,up
134865.0,16,30,up
134873.0,12,39,up
134881.0,32,72,up
134881.0,6,47,up
134884.0,17,28,up
134887.0,14,78,up
134903.0,12,38,up
134910.0,56,75,up
134922.0,11,48,up
134923.0,19,42,up
134923.0,19,51,up
134926.0,17,28,up
134928.0,8,16,up
134951.0,4,77,up
134958.0,9,25,up
134972.0,12,28,up
134972.0,17,28,up
134982.0,10,77,up
135006.0,36,50,up
135011.0,4,77,up
135013.0,19,42,up
135013.0,19,51,up
135018.0,22,51,up
135022.0,4,10,up
135031.0,32,72,up
135042.0,18,74,up
135043.0,19,22,up
135073.0,19,42,up
135079.0,9,25,up
135081.0,4,77,up
135102.0,11,48,up
135106.0,12,17,up
135108.0,19,22,up
135108.0,22,42,up
135121.0,21,32,up
135121.0,21,72,up
135121.0,32,72,up
135122.0,6,47,up
135139.0,9,25,up
135141.0,4,10,up
135161.0,10,77,up
135166.0,12,17,up
135168.0,22,51,up
135193.0,19,51,up
135195.0,27,76,up
135198.0,8,30,up
135218.0,14,78,up
135222.0,4,77,up
135224.0,19,42,up
135227.0,17,28,up
135228.0,22,51,up
135251.0,10,77,up
135258.0,9,25,up
135261.0,4,10,up
135261.0,4,77,up
135284.0,19,22,up
135284.0,19,42,up
135284.0,19,51,up
135318.0,8,16,up
135321.0,3,73,up
135321.0,4,77,up
135332.0,6,47,up
135348.0,16,30,up
135348.0,8,30,up
135372.0,11,48,up
135372.0,18,74,up
135375.0,19,51,up
135375.0,9,25,up
135413.0,7,13,up
135435.0,16,30,up
135435.0,9,25,up
135441.0,4,10,up
135451.0,32,72,up
135452.0,17,28,up
135468.0,16,30,up
135468.0,19,22,up
135468.0,22,42,up
135468.0,8,16,up
135491.0,10,77,up
135491.0,4,77,up
135495.0,9,25,up
135516.0,6,36,up
135525.0,27,76,up
135527.0,17,28,up
135541.0,23,32,up
135558.0,22,42,up
135558.0,8,16,up
135558.0,8,30,up
135561.0,4,10,up
135584.0,19,51,up
135585.0,20,43,up
135592.0,3,73,up
135615.0,27,76,up
135615.0,9,25,up
135616.0,23,32,up
135631.0,32,72,up
135642.0,18,74,up
135647.0,17,28,up
135648.0,19,22,up
135648.0,8,16,up
135648.0,9,25,up
135651.0,4,10,up
135666.0,6,36,up
135671.0,10,77,up
135671.0,4,77,up
135672.0,46,48,up
135675.0,8,30,up
135696.0,36,47,up
135705.0,8,30,up
135708.0,16,30,up
135712.0,3,73,up
135722.0,6,36,up
135741.0,4,10,up
135752.0,23,32,up
135765.0,19,51,up
135768.0,16,30,up
135768.0,8,16,up
135768.0,9,25,up
135782.0,6,47,up
135791.0,10,77,up
135794.0,19,42,up
135795.0,8,30,up
135798.0,19,22,up
135798.0,22,51,up
135828.0,8,16,up
135828.0,8,30,up
135854.0,19,42,up
135876.0,36,50,up
135881.0,10,77,up
135881.0,17,28,up
135884.0,19,22,up
135887.0,23,32,up
135891.0,4,77,up
135918.0,22,42,up
135921.0,4,77,up
135942.0,46,48,up
135945.0,20,43,up
135951.0,4,10,up
135971.0,28,39,up
135978.0,16,30,up
135990.0,6,47,up
136001.0,10,77,up
136002.0,28,38,up
136011.0,4,77,up
136031.0,12,28,up
136034.0,19,42,up
136035.0,16,30,up
136036.0,8,16,up
136036.0,8,30,up
136037.0,23,32,up
136038.0,12,17,up
136069.0,19,22,up
136069.0,22,42,up
136074.0,12,28,up
136093.0,18,74,up
136095.0,20,43,up
136111.0,23,32,up
136121.0,28,38,up
136121.0,28,39,up
136127.0,8,16,up
136127.0,8,30,up
136128.0,12,17,up
136129.0,19,22,up
136129.0,9,25,up
136151.0,10,77,up
136154.0,19,51,up
136161.0,4,77,up
136171.0,23,32,up
136181.0,17,28,up
136182.0,18,74,up
136185.0,9,25,up
136188.0,12,17,up
136189.0,19,22,up
136189.0,22,42,up
136200.0,6,47,up
136211.0,17,28,up
136212.0,46,48,up
136215.0,20,43,up
136216.0,8,30,up
136221.0,3,73,up
136244.0,19,42,up
136244.0,19,51,up
136247.0,8,30,up
136248.0,17,28,up
136251.0,4,10,up
136251.0,4,77,up
136271.0,12,28,up
136275.0,16,30,up
136278.0,23,32,up
136301.0,12,28,up
136306.0,8,30,up
136308.0,17,28,up
136309.0,22,42,up
136314.0,12,17,up
136322.0,23,32,up
136329.0,14,78,up
136332.0,10,77,up
136332.0,4,77,up
136335.0,8,30,up
136341.0,3,73,up
136344.0,12,17,up
136362.0,4,77,up
136364.0,19,42,up
136364.0,19,51,up
136365.0,16,30,up
136367.0,8,16,up
136371.0,4,10,up
136393.0,18,74,up
136397.0,8,30,up
136398.0,17,28,up
136425.0,16,30,up
136428.0,8,16,up
136432.0,4,77,up
136434.0,12,17,up
136434.0,12,28,up
136445.0,11,48,up
136453.0,18,74,up
136455.0,8,30,up
136459.0,22,42,up
136459.0,22,51,up
136475.0,11,46,up
136475.0,11,48,up
136487.0,8,30,up
136488.0,16,30,up
136512.0,11,48,up
136514.0,19,51,up
136545.0,9,25,up
136551.0,3,73,up
136560.0,6,47,up
136572.0,4,77,up
136572.0,46,48,up
136577.0,12,17,up
136577.0,17,28,up
136582.0,4,10,up
136609.0,19,22,up
136609.0,22,51,up
136609.0,9,25,up
136611.0,4,77,up
136625.0,11,46,up
136630.0,14,78,up
136631.0,12,28,up
136638.0,8,16,up
136639.0,22,42,up
136663.0,18,74,up
136664.0,19,42,up
136691.0,28,39,up
136698.0,17,28,up
136722.0,11,48,up
136726.0,9,25,up
136727.0,8,30,up
136729.0,19,22,up
136729.0,22,51,up
136732.0,3,73,up
136780.0,14,78,up
136781.0,17,28,up
136782.0,11,48,up
136784.0,19,42,up
136789.0,22,42,up
136792.0,3,73,up
136812.0,11,48,up
136812.0,46,48,up
136814.0,19,51,up
136824.0,7,13,up
136852.0,3,73,up
136854.0,12,28,up
136854.0,7,13,up
136878.0,16,30,up
136878.0,17,28,up
136901.0,28,39,up
136905.0,22,27,up
136905.0,27,76,up
136912.0,4,77,up
136926.0,11,48,up
136932.0,10,77,up
136939.0,22,51,up
136942.0,4,10,up
136942.0,4,77,up
136967.0,23,32,up
136968.0,17,28,up
136968.0,17,39,up
136969.0,19,22,up
136972.0,3,73,up
136972.0,4,77,up
136995.0,8,30,up
136997.0,8,16,up
136998.0,17,28,up
137004.0,12,28,up
137015.0,11,48,up
137022.0,46,48,up
137032.0,3,73,up
137064.0,7,13,up
137075.0,11,48,up
137080.0,14,78,up
137083.0,18,74,up
137088.0,12,17,up
137112.0,17,28,up
137112.0,46,48,up
137122.0,3,73,up
137135.0,11,48,up
137141.0,12,28,up
137141.0,17,28,up
137142.0,10,77,up
137142.0,4,77,up
137144.0,19,42,up
137144.0,19,51,up
137148.0,12,17,up
137149.0,16,30,up
137160.0,6,47,up
137179.0,16,30,up
137185.0,12,28,up
137195.0,11,46,up
137200.0,14,78,up
137202.0,10,77,up
137202.0,17,28,up
137205.0,8,30,up
137209.0,8,16,up
137212.0,3,73,up
137232.0,11,48,up
137240.0,22,51,up
137242.0,4,10,up
137242.0,4,77,up
137261.0,12,28,up
137264.0,19,42,up
137266.0,16,30,up
137297.0,8,16,up
137298.0,17,28,up
137310.0,6,47,up
137324.0,19,51,up
137326.0,8,30,up
137332.0,4,10,up
137345.0,11,48,up
137352.0,46,48,up
137369.0,7,13,up
137383.0,18,74,up
137385.0,8,30,up
137399.0,7,13,up
137400.0,6,47,up
137401.0,23,32,up
137415.0,16,30,up
137417.0,9,25,up
137424.0,12,17,up
137440.0,14,78,up
137442.0,10,77,up
137444.0,18,74,up
137449.0,22,42,up
137462.0,23,32,up
137482.0,4,10,up
137506.0,8,30,up
137509.0,16,30,up
137509.0,9,25,up
137510.0,22,51,up
137534.0,18,74,up
137537.0,27,76,up
137550.0,6,47,up
137550.0,7,13,up
137592.0,10,77,up
137592.0,4,77,up
137594.0,18,74,up
137595.0,19,42,up
137625.0,19,22,up
137625.0,19,51,up
137632.0,4,10,up
137632.0,4,77,up
137633.0,7,13,up
137653.0,18,74,up
137659.0,8,16,up
137662.0,3,73,up
137679.0,14,78,up
137687.0,9,25,up
137716.0,9,25,up
137718.0,23,72,up
137722.0,4,10,up
137760.0,6,47,up
137773.0,18,74,up
137776.0,16,30,up
137808.0,12,17,up
137809.0,8,16,up
137826.0,7,20,up
137836.0,8,30,up
137839.0,16,30,up
137855.0,11,48,up
137856.0,20,43,up
137869.0,8,16,up
137872.0,4,10,up
137891.0,17,28,up
137892.0,10,77,up
137899.0,16,30,up
137899.0,22,51,up
137912.0,23,32,up
137922.0,4,77,up
137945.0,11,48,up
137955.0,19,51,up
137956.0,16,30,up
137958.0,23,72,up
137965.0,12,17,up
137975.0,11,46,up
137984.0,18,74,up
138016.0,19,51,up
138018.0,9,25,up
138022.0,4,10,up
138022.0,4,77,up
138042.0,10,77,up
138046.0,16,30,up
138049.0,8,16,up
138067.0,20,43,up
138072.0,17,28,up
138072.0,4,77,up
138085.0,12,17,up
138099.0,14,78,up
138102.0,10,77,up
138102.0,12,28,up
138102.0,4,77,up
138126.0,11,48,up
138128.0,36,47,up
138128.0,6,36,up
138132.0,46,48,up
138140.0,8,16,up
138143.0,4,10,up
138166.0,16,30,up
138167.0,9,25,up
138186.0,11,48,up
138190.0,14,78,up
138195.0,19,51,up
138205.0,12,28,up
138210.0,6,47,up
138212.0,23,32,up
138217.0,20,43,up
138225.0,19,42,up
138230.0,19,22,up
138230.0,22,51,up
138232.0,4,10,up
138246.0,11,48,up
138251.0,17,28,up
138258.0,23,32,up
138260.0,19,22,up
138260.0,22,42,up
138260.0,9,25,up
138276.0,11,46,up
138276.0,11,48,up
138283.0,18,74,up
138287.0,8,16,up
138292.0,3,73,up
138312.0,12,28,up
138317.0,8,16,up
138317.0,9,25,up
138318.0,17,28,up
138318.0,23,32,up
138322.0,4,10,up
138336.0,11,46,up
138337.0,57,75,up
138348.0,12,17,up
138360.0,6,47,up
138368.0,10,77,up
138368.0,4,77,up
138374.0,18,74,up
138376.0,8,30,up
138377.0,9,25,up
138380.0,8,16,up
138402.0,46,48,up
138405.0,15,69,up
138408.0,17,28,up
138410.0,8,16,up
138412.0,3,73,up
138430.0,14,78,up
138436.0,16,30,up
138436.0,8,30,up
138442.0,4,10,up
138457.0,10,77,up
138457.0,4,77,up
138486.0,11,46,up
138491.0,17,28,up
138496.0,19,51,up
138498.0,23,72,up
138522.0,17,28,up
138526.0,16,30,up
138526.0,8,30,up
138530.0,8,16,up
138555.0,19,42,up
138559.0,17,28,up
138560.0,19,22,up
138560.0,22,42,up
138560.0,22,51,up
138562.0,3,73,up
138571.0,6,47,up
138581.0,14,78,up
138583.0,12,28,up
138588.0,12,17,up
138592.0,4,10,up
138603.0,23,32,up
138620.0,16,30,up
138625.0,12,28,up
138647.0,19,27,up
138663.0,23,32,up
138667.0,10,77,up
138667.0,4,77,up
138674.0,18,74,up
138676.0,19,42,up
138707.0,9,25,up
138726.0,11,46,up
138740.0,8,16,up
138753.0,32,72,up
138775.0,12,17,up
138786.0,11,48,up
138792.0,17,28,up
138796.0,16,30,up
138802.0,3,73,up
138802.0,4,10,up
138811.0,6,47,up
138822.0,46,48,up
138830.0,22,51,up
138845.0,21,32,up
138847.0,10,77,up
138847.0,4,77,up
138857.0,8,30,up
138860.0,19,22,up
138860.0,8,16,up
138860.0,9,25,up
138883.0,12,28,up
138883.0,17,28,up
138886.0,16,30,up
138888.0,23,32,up
138892.0,4,10,up
138902.0,6,47,up
138933.0,32,72,up
138936.0,11,46,up
138950.0,8,16,up
138955.0,12,17,up
138966.0,11,48,up
138978.0,23,32,up
138991.0,6,47,up
139007.0,9,25,up
139015.0,56,57,up
139016.0,12,28,up
139033.0,11,48,up
139037.0,9,25,up
139040.0,8,16,up
139057.0,10,77,up
139059.0,18,74,up
139063.0,17,28,up
139064.0,46,48,up
139066.0,19,51,up
139068.0,12,17,up
139071.0,7,20,up
139072.0,4,10,up
139072.0,4,77,up
139076.0,12,28,up
139083.0,32,72,up
139086.0,11,46,up
139086.0,11,48,up
139096.0,16,30,up
139096.0,8,30,up
139129.0,9,25,up
139136.0,12,17,up
139143.0,32,72,up
139146.0,11,46,up
139147.0,10,77,up
139154.0,46,48,up
139160.0,9,25,up
139162.0,3,73,up
139176.0,11,48,up
139186.0,16,30,up
139192.0,4,10,up
139219.0,12,17,up
139244.0,11,48,up
139244.0,46,48,up
139250.0,16,30,up
139250.0,17,28,up
139261.0,6,47,up
139267.0,56,57,up
139270.0,18,74,up
139280.0,19,22,up
139293.0,32,72,up
139310.0,16,30,up
139315.0,17,39,up
139315.0,28,39,up
139316.0,12,28,up
139321.0,6,47,up
139334.0,11,48,up
139334.0,46,48,up
139340.0,17,38,up
139340.0,28,38,up
139340.0,38,39,up
139345.0,12,39,up
139346.0,12,17,up
139346.0,12,28,up
139346.0,12,38,up
139353.0,23,32,up
139358.0,10,77,up
139366.0,16,30,up
139370.0,9,25,up
139389.0,18,74,up
139396.0,16,30,up
139399.0,17,28,up
139402.0,4,10,up
139406.0,12,28,up
139406.0,12,39,up
139416.0,11,48,up
139417.0,20,43,up
139419.0,18,74,up
139426.0,19,22,up
139429.0,12,17,up
139429.0,17,38,up
139429.0,17,39,up
139432.0,4,77,up
139436.0,12,28,up
139453.0,17,28,up
139453.0,28,38,up
139456.0,19,22,up
139456.0,8,30,up
139460.0,9,25,up
139466.0,12,38,up
139466.0,12,39,up
139476.0,11,46,up
139490.0,19,22,up
139490.0,22,51,up
139496.0,12,17,up
139501.0,6,47,up
139503.0,32,72,up
139508.0,36,47,up
139508.0,6,36,up
139516.0,19,42,up
139516.0,19,51,up
139519.0,17,28,up
139526.0,12,17,up
139543.0,12,28,up
139543.0,18,74,up
139546.0,19,22,up
139547.0,8,30,up
139568.0,56,57,up
139569.0,36,47,up
139569.0,6,36,up
139573.0,12,28,up
139573.0,28,38,up
139580.0,8,16,up
139585.0,12,39,up
139585.0,28,39,up
139585.0,38,39,up
139593.0,32,72,up
139597.0,11,46,up
139600.0,18,74,up
139603.0,17,28,up
139606.0,19,22,up
139606.0,19,51,up
139623.0,23,32,up
139629.0,18,74,up
139634.0,11,48,up
139634.0,46,48,up
139646.0,12,17,up
139675.0,28,39,up
139676.0,12,38,up
139688.0,4,77,up
139696.0,19,51,up
139706.0,12,17,up
139718.0,4,77,up
139723.0,12,28,up
139727.0,16,30,up
139727.0,8,30,up
139728.0,9,25,up
139730.0,19,22,up
139730.0,22,42,up
139730.0,22,51,up
139749.0,10,77,up
139749.0,4,77,up
139773.0,32,72,up
139783.0,12,28,up
139801.0,7,13,up
139823.0,4,77,up
139839.0,36,47,up
139843.0,28,38,up
139846.0,19,42,up
139846.0,19,51,up
139878.0,8,16,up
139879.0,17,28,up
139882.0,4,10,up
139898.0,36,50,up
139909.0,12,17,up
139910.0,22,42,up
139915.0,12,38,up
139935.0,11,48,up
139935.0,46,48,up
139936.0,19,22,up
139936.0,19,42,up
139937.0,8,30,up
139940.0,22,51,up
139940.0,23,32,up
139947.0,26,69,up
139951.0,6,47,up
139958.0,36,50,up
139959.0,10,77,up
139959.0,4,77,up
139976.0,12,17,up
139986.0,11,46,up
139993.0,28,39,up
139994.0,46,48,up
140002.0,4,77,up
140006.0,12,17,up
140014.0,23,32,up
140019.0,18,74,up
140026.0,19,51,up
